Date,Open,High,Low,Close,Volume
2024-07-01,501.1177812020272,526.9179045906463,501.1177812020272,523.7424926757812,328673
2024-07-02,540.1652442006986,552.6684170924485,526.4217413439219,541.058349609375,864014
2024-07-03,543.5391658562984,545.1765056895472,527.91024415436,529.150634765625,206923
2024-07-04,530.0933428027296,540.810305551852,528.9521592160118,531.4825439453125,198952
2024-07-05,528.4064114047949,552.7180678919639,528.4064114047949,550.1876831054688,392716
2024-07-08,556.687300098941,558.8703996634988,545.8710698635097,547.8060913085938,262139
2024-07-09,550.7334112128389,550.7334112128389,539.2226109886424,542.1002807617188,126587
2024-07-10,542.9933755190285,549.6418809341529,526.421745772657,528.9025268554688,199806
2024-07-11,531.5818295148978,540.6614527408042,531.5818295148978,535.6998901367188,82821
2024-07-12,538.2798675712512,541.8025644393074,526.7194040120578,528.5055541992188,93734
2024-07-15,531.2344643670708,537.3372103733129,525.1813824378132,531.9786987304688,94038
2024-07-16,534.5587514195781,540.8103080044214,527.4140893657797,528.6544799804688,117546
2024-07-18,525.9255973366562,534.3106496337977,515.0597639200023,519.922119140625,212576
2024-07-19,520.9640482548216,523.4448294369874,504.6901297564085,509.2051696777344,165944
2024-07-22,501.16739001583335,518.7809359772037,501.16739001583335,517.5901489257812,82907
2024-07-23,518.4832976986413,527.9102667477075,502.20937823895366,523.5440673828125,130245
2024-07-24,521.9067497053921,532.1275559156172,521.0136442662883,526.2728881835938,78836
2024-07-25,526.2728712334938,531.8298571621527,519.3763483212143,521.5593872070312,83909
2024-07-26,522.8494755878964,528.4064013095616,520.9640576291451,522.6510009765625,83301
2024-07-29,504.0947403886457,516.0024901616058,496.15624054000557,499.3812561035156,365213
2024-07-30,509.9989993260486,516.0024775769762,503.69780916827364,505.68243408203125,266875
2024-07-31,509.94940593293524,510.1974840520764,503.69781916079404,506.3770446777344,88469
2024-08-01,505.48396156460126,507.6670610919378,500.02624302923306,502.8543395996094,62452
2024-08-02,497.5454426678765,512.9759190101078,496.6523675440719,507.46856689453125,116907
2024-08-05,507.468589440723,507.468589440723,490.6985148091975,495.6104736328125,180345
2024-08-06,497.1485507569373,503.9955007886118,493.6754570889747,495.957763671875,92498
2024-08-07,497.19815656945303,503.7970587955118,497.19815656945303,501.4651184082031,109917
2024-08-08,503.1024001614387,515.357434400532,500.9193007102713,513.2239990234375,173553
2024-08-09,520.9640856492371,523.1471853594336,506.42671293485824,511.1401672363281,150101
2024-08-12,511.0409197526485,511.0905232627362,503.20165733148406,506.27783203125,59745
2024-08-13,501.7132001092839,508.4112791219106,490.94660355531636,493.97314453125,88999
2024-08-14,500.07586935272343,500.07586935272343,488.2673270171074,494.91583251953125,97873
2024-08-16,497.1485287738138,500.91930390481747,490.4504198532085,492.9808044433594,49613
2024-08-19,493.0304500237393,529.894851722764,490.9465878086844,522.6013793945312,398356
2024-08-20,525.9256416847462,527.215635862481,517.1437000075226,523.5440673828125,129901
2024-08-21,523.3952021371182,535.9479180087618,520.9640245759085,529.8948364257812,227409
2024-08-22,585.5139289692994,594.395137206017,553.0156973440957,559.7138061523438,2505594
2024-08-23,561.6488343140738,562.4426721433783,545.87104248064,559.5650024414062,509837
2024-08-26,560.7557394099708,627.6376225446659,551.8249273895724,600.1009521484375,4190909
2024-08-27,625.2064261939317,630.1183847710839,586.6551130213223,589.3839721679688,3292078
2024-08-28,593.3036275041451,596.3797718179264,578.0219918202032,579.9074096679688,913474
2024-08-29,581.8423949626235,599.7040194964378,577.5754634371795,579.8081665039062,592811
2024-08-30,583.4797391658144,585.6628387384678,575.5908428241075,578.3197021484375,325698
2024-09-02,580.5027557554529,586.4566301734575,575.8884788551222,579.361572265625,304313
2024-09-03,582.4874517608071,583.6782389031504,576.6327836410902,578.2205200195312,278632
2024-09-04,577.5258759968668,580.5028135020053,567.3546728543104,570.1827392578125,341736
2024-09-05,565.6181181337465,571.4727860390539,561.5992646707226,562.4923095703125,189396
2024-09-06,562.3435263467886,564.4769619599308,546.7642074161157,549.3938598632812,187325
2024-09-09,548.7488224210363,549.3441857054206,534.3602909109005,540.36376953125,186351
2024-09-10,553.9087995917864,555.7445533246271,533.6656021934933,535.2036743164062,279087
2024-09-11,539.8179889430205,548.4511196293796,522.6509951578382,524.6356201171875,321439
2024-09-12,527.4140573013485,535.7495059516798,518.9794016342527,522.8990478515625,174053
2024-09-13,522.9486571045118,528.902531758453,519.4755635563794,520.9144287109375,179723
2024-09-16,521.9563614198364,530.8375701769565,517.3420841885105,525.6279296875,156192
2024-09-17,528.4064224369813,533.2687780623121,523.9410160501899,525.8760375976562,136210
2024-09-18,527.8110172706012,527.8110172706012,517.9870997726722,521.26171875,99576
2024-09-19,522.8494621285769,525.6279249178855,513.1744155930929,514.6132202148438,103992
2024-09-20,516.5978216135314,522.4524891177718,513.0751246358026,520.7159423828125,78615
2024-09-23,515.5559024664857,540.8102655103888,504.0947062005093,528.2078857421875,356224
2024-09-24,528.2079296671754,533.1198886370489,523.047892573227,525.826416015625,206917
2024-09-25,521.9067843076506,521.9067843076506,511.53710631475315,516.6971435546875,260597
2024-09-26,510.04859736998475,517.9374934308224,506.2778221874424,513.9186401367188,244584
2024-09-27,515.8040197197876,519.5747950651692,508.3120725402896,510.3959045410156,115293
2024-09-30,510.39588371852705,512.3805086157562,501.16739005960056,509.2547607421875,169488
2024-10-01,509.05628267710335,522.9486568632232,507.12126130227625,516.7467041015625,183365
2024-10-03,513.9186384648517,517.9870952548431,505.9305051287818,510.2470703125,161059
2024-10-04,513.0255204625882,524.9332694868649,509.70129808635505,512.3804931640625,389944
2024-10-07,512.0828193825097,514.9109461585898,495.6104572067393,505.48394775390625,196802
2024-10-08,506.6747579364327,513.3728368880633,498.43854618928333,512.1324462890625,89470
2024-10-09,514.6628894585269,518.6817428696608,505.0870498470325,506.6251220703125,149651
2024-10-10,508.06398873042446,511.8347640335937,504.9878139920635,506.12896728515625,48611
2024-10-11,507.9647580384537,510.4951730600497,501.11780790779346,505.9801330566406,178604
2024-10-14,505.9801098395238,510.49514963575825,503.5985660272211,505.58319091796875,138055
2024-10-15,505.58318501420223,509.651641766349,500.17507013687714,501.3162536621094,66878
2024-10-16,503.94590254213284,505.2358966619475,497.14855595009266,500.4728088378906,64874
2024-10-17,502.11010378839524,503.9954914021523,496.15622903991624,497.09893798828125,76377
2024-10-18,496.2554633669388,497.84316934694175,490.74811108783217,496.00738525390625,79519
2024-10-21,497.99201809285074,497.99201809285074,489.25965020518487,491.1946716308594,111914
2024-10-22,491.24426924188873,493.5762095701416,475.6153480594981,484.8438720703125,171609
2024-10-23,484.2484799826636,488.21772981858703,471.3484180159123,484.34771728515625,165490
2024-10-24,485.191185849216,486.8780988489819,477.30228973725116,481.17230224609375,57016
2024-10-25,467.3791824092236,476.0619166896497,462.5168572687797,471.0507507324219,207221
2024-10-28,473.5315115910849,483.2561614537621,471.4476493968047,480.08074951171875,91954
2024-10-29,480.57690501555476,484.14923587426256,477.30228606013986,480.3288269042969,57898
2024-10-30,482.85926463120296,487.9200643966562,476.4588369450454,480.973876953125,62594
2024-10-31,481.0234635992387,490.8969846609837,474.5238291181525,480.4280700683594,116131
2024-11-01,480.42808379509034,485.2408054063286,479.28693049336755,484.0500183105469,22443
2024-11-04,486.23310473003545,496.1562293163627,477.35189611208335,480.17999267578125,245568
2024-11-05,480.32884793781545,487.7711916014505,477.1038323502403,483.5538635253906,99792
2024-11-06,485.14156166952125,493.97313661673604,484.2484865010116,490.450439453125,99853
2024-11-07,493.1792777021891,498.14083985211056,489.3588687901552,491.39312744140625,53108
2024-11-08,493.08007395551255,493.278548568204,483.55386792283355,486.2331237792969,81615
2024-11-11,482.26385267400906,489.30927715444204,472.5392027373931,474.67266845703125,88407
2024-11-12,477.20304116260377,482.95847142195106,471.14992928767475,472.39031982421875,47534
2024-11-13,468.3714977830357,473.3826637711264,459.7880007552592,463.8068542480469,157007
2024-11-14,460.532211473866,468.37147372754185,449.5175372851196,465.7418518066406,265544
2024-11-18,466.73414678558396,467.08146218470006,453.7348481946009,456.8606262207031,74177
2024-11-19,454.4790963054054,461.32604606651245,453.58602116838665,456.31488037109375,230014
2024-11-21,456.36449244715493,457.3568049031318,446.39176437777684,451.25408935546875,155151
2024-11-22,452.4944650589524,454.3302490987904,435.9228354754029,445.7963562011719,110523
2024-11-25,448.5748140507815,457.45602225769323,446.68942652323346,449.61676025390625,135886
2024-11-26,451.99833174831446,458.99412257436904,449.61678786814525,450.6091003417969,73290
2024-11-27,451.5021777402131,459.24220295971304,450.50986526166315,451.94873046875,108443
2024-11-28,455.47140058842206,465.5433655905913,453.2883011521516,454.8760070800781,92329
2024-11-29,461.4253235903137,463.21147402005397,453.9333761484352,457.2575988769531,148357
2024-12-02,461.3756685314299,461.3756685314299,452.6433011273625,453.7844543457031,129298
2024-12-03,456.1164051865776,463.36030413972907,455.4714081597214,458.6468200683594,104857
2024-12-04,458.59718902836715,466.2380069452004,453.48678600849826,455.5706481933594,136032
2024-12-05,456.31491239012394,460.3337659301923,450.5098781677116,451.6510314941406,89554
2024-12-06,456.4637532095756,457.2575911019677,448.92217209995295,451.6510314941406,78227
2024-12-09,453.9333422033671,454.92565465301226,450.5098521389022,452.24639892578125,47634
2024-12-10,451.30372237379356,452.69298412937707,439.8425248710542,441.33099365234375,296198
2024-12-11,443.067502187945,452.4944703196034,441.8271116443057,450.3113708496094,156834
2024-12-12,453.1891231223702,453.1891231223702,442.5713674405399,442.8690490722656,74672
2024-12-13,442.86905859689324,444.35752735348103,434.5832734116008,441.7279052734375,136230
2024-12-16,442.1248156424285,445.99485856086653,438.1555657018551,440.5371398925781,67400
2024-12-17,440.5867447946463,443.71252307612167,431.6559324001602,433.7893981933594,102084
2024-12-18,435.6251647113386,435.6251647113386,427.88513972942866,429.323974609375,66226
2024-12-19,427.33935186528197,431.60631358333933,421.0877955240236,428.5797424316406,82324
2024-12-20,430.8124623533471,430.8620961477324,421.7328091079703,424.95782470703125,112816
2024-12-23,424.9577952978359,426.2974231259471,416.3246651015387,420.2939147949219,79873
2024-12-24,420.7404758574789,493.7746777232961,417.91237933816313,472.2414855957031,1231386
2024-12-26,466.28760423846006,467.2303131590128,447.53290539065665,449.2198486328125,598008
2024-12-27,452.4944681088094,475.9130475148948,442.57134380817763,446.8879089355469,851499
2024-12-30,447.5825211913818,468.8676354869965,447.0863649633532,457.5056457519531,664154
2024-12-31,456.46370731441533,469.8103213045145,452.64329849008084,456.8606262207031,207415
2025-01-01,458.9941122011536,461.17721170703874,450.50985285636494,451.9983215332031,98194
2025-01-02,457.35683135912643,459.44069369381424,448.9221749954171,452.7425842285156,82634
