Date,Open,High,Low,Close,Volume
2024-07-01,96.02777417222498,97.63712030336453,94.83310507619115,95.08980560302734,3601069
2024-07-02,95.52422996818906,95.97840111372211,92.20679874341926,92.72021484375,6370019
2024-07-03,93.74703662377989,94.05311422931938,92.92755795794093,93.38172912597656,3004498
2024-07-04,93.88525828114682,93.88525828114682,92.56223896130568,92.8683090209961,3357978
2024-07-05,92.61161009744646,93.45083957194115,90.83441206567642,90.93314361572266,5753030
2024-07-08,91.72301249637198,92.11794623538316,89.83720747064255,90.90352630615234,3226373
2024-07-09,91.17997395540166,91.80199701718566,90.15314928882681,90.76529693603516,4043981
2024-07-10,91.0812430993836,91.92047255906412,89.8470799137551,91.56503295898438,2873909
2024-07-11,91.55516298266726,91.89085174576658,89.8569532728529,90.14328002929688,3603653
2024-07-12,90.82453899204216,91.13061659763005,90.09391646358536,90.44935607910156,2134253
2024-07-15,91.22934191051043,91.27870391706259,89.85695308497428,90.74555206298828,1929693
2024-07-16,91.05162462226534,91.51567118649224,90.24201387172086,90.31112670898438,2959139
2024-07-18,90.31112337393283,90.7751699210232,88.60303826930527,88.96835327148438,4220988
2024-07-19,88.85975302837899,89.36329373803882,88.16862462902988,88.44507598876953,3228258
2024-07-22,87.87241968402418,89.18557113434956,87.1812913063447,88.83013153076172,2236199
2024-07-23,88.8992476403814,89.3435433948509,85.99649328182578,87.56635284423828,3215238
2024-07-24,87.87241894098477,88.66228639399745,87.8428002297253,88.35620880126953,3051598
2024-07-25,88.12912912377298,88.84987622429294,87.30964293968857,87.49723815917969,2472607
2024-07-26,87.49723338717958,87.76380931315525,82.93576367336048,85.85826110839844,21611861
2024-07-29,84.81169340524801,84.81169340524801,81.24742961573392,81.3955307006836,23439220
2024-07-30,81.52388715742417,82.38286748927766,80.56617527233956,80.77351379394531,9715546
2024-07-31,80.96110878901186,81.45477408650584,79.52948243937318,79.74668884277344,9606108
2024-08-01,79.7269402307065,80.46743812758614,79.09504929465463,79.26289367675781,6682474
2024-08-02,79.18390841747714,81.31654605675617,79.03581485869479,80.5562973022461,9571250
2024-08-05,78.98644672193126,80.7537693712626,78.51252472719646,79.54922485351562,7117154
2024-08-06,79.6282145438549,80.69453340168384,77.90038599065849,78.2163314819336,4467737
2024-08-07,79.67757181608772,79.67757181608772,77.55481717458316,78.20645141601562,5987671
2024-08-08,78.5915099632082,78.8383425997338,77.75228050556797,77.93000030517578,3587285
2024-08-09,79.0,79.51000213623047,78.5,78.75,1998135
2024-08-12,78.9000015258789,79.44999694824219,77.0,77.45999908447266,4716229
2024-08-13,77.69000244140625,78.0,75.0,75.1500015258789,6173061
2024-08-14,75.3499984741211,79.25,74.5999984741211,78.52999877929688,8312910
2024-08-16,79.5199966430664,83.19999694824219,78.0999984741211,82.5,12282424
2024-08-19,83.44999694824219,83.77999877929688,80.75,81.25,6417374
2024-08-20,81.80000305175781,84.2699966430664,81.23999786376953,84.04000091552734,7574202
2024-08-21,84.30000305175781,85.13999938964844,83.1500015258789,84.27999877929688,4659315
2024-08-22,84.94999694824219,85.0,83.5,83.62000274658203,2762720
2024-08-23,83.18000030517578,84.5999984741211,82.70999908447266,82.88999938964844,3007892
2024-08-26,83.86000061035156,83.86000061035156,81.77999877929688,82.01000213623047,3800774
2024-08-27,82.27999877929688,82.68000030517578,80.95999908447266,81.16999816894531,4214362
2024-08-28,81.19000244140625,82.5,81.05000305175781,81.83000183105469,3395996
2024-08-29,81.80999755859375,81.94999694824219,80.38999938964844,80.54000091552734,3397062
2024-08-30,81.25,82.12000274658203,80.5,81.30999755859375,2925895
2024-09-02,81.72000122070312,82.0,80.80000305175781,81.11000061035156,1696239
2024-09-03,81.55000305175781,83.9000015258789,81.25,83.55000305175781,4649158
2024-09-04,83.0,84.0999984741211,82.77999877929688,83.02999877929688,2875352
2024-09-05,83.38999938964844,85.0999984741211,82.5999984741211,84.83999633789062,4103381
2024-09-06,84.86000061035156,86.9000015258789,82.0,82.63999938964844,9255012
2024-09-09,83.0,83.08999633789062,80.61000061035156,81.69999694824219,3699517
2024-09-10,81.95999908447266,82.75,80.9000015258789,81.83999633789062,2837935
2024-09-11,82.29000091552734,83.58999633789062,81.26000213623047,81.45999908447266,4575875
2024-09-12,81.5,82.80000305175781,81.5,82.06999969482422,6998445
2024-09-13,82.48999786376953,86.4800033569336,82.31999969482422,85.30999755859375,19092124
2024-09-16,86.25,86.48999786376953,83.8499984741211,84.13999938964844,2944824
2024-09-17,84.1500015258789,84.83999633789062,83.20999908447266,84.44000244140625,2714357
2024-09-18,84.25,84.25,82.5999984741211,82.97000122070312,1757894
2024-09-19,83.27999877929688,83.66000366210938,81.6500015258789,81.98999786376953,2344029
2024-09-20,82.48999786376953,82.88999938964844,81.19999694824219,81.4800033569336,2765082
2024-09-23,81.55000305175781,82.38999938964844,81.4800033569336,81.81999969482422,2098846
2024-09-24,81.87999725341797,83.44999694824219,81.87999725341797,82.4800033569336,2294270
2024-09-25,82.4800033569336,82.48999786376953,80.94000244140625,81.0999984741211,1967151
2024-09-26,81.1500015258789,81.5999984741211,80.69999694824219,80.98999786376953,1930000
2024-09-27,81.1500015258789,81.5,77.5999984741211,78.27999877929688,6176407
2024-09-30,78.94000244140625,79.1500015258789,76.94000244140625,77.20999908447266,5991232
2024-10-01,77.38999938964844,78.25,76.55000305175781,77.08999633789062,5366831
2024-10-03,73.25,76.5,73.01000213623047,75.12000274658203,8975586
2024-10-04,75.0,76.0,74.0999984741211,75.23999786376953,3939577
2024-10-07,76.3499984741211,76.37000274658203,73.20999908447266,73.48999786376953,3715513
2024-10-08,73.48999786376953,75.0999984741211,72.5,74.08999633789062,4197861
2024-10-09,74.94999694824219,75.94000244140625,74.5,75.02999877929688,2008920
2024-10-10,75.9000015258789,75.9000015258789,73.5,74.1500015258789,2551441
2024-10-11,74.5,74.5,72.68000030517578,72.9000015258789,4594612
2024-10-14,73.5999984741211,74.19999694824219,73.0,74.11000061035156,1824337
2024-10-15,74.98999786376953,75.30000305175781,73.1500015258789,73.37999725341797,2599285
2024-10-16,73.5999984741211,73.80000305175781,71.80000305175781,72.02999877929688,4291210
2024-10-17,70.0,71.9000015258789,69.5,71.23999786376953,10014124
2024-10-18,70.97000122070312,70.97000122070312,69.6500015258789,70.30000305175781,2707263
2024-10-21,70.5,71.22000122070312,69.05000305175781,69.44999694824219,2667961
2024-10-22,69.44999694824219,69.88999938964844,65.80999755859375,66.12000274658203,9917281
2024-10-23,66.88999938964844,71.5,65.5999984741211,70.0999984741211,5694861
2024-10-24,70.0,71.68000030517578,69.2300033569336,70.61000061035156,4057044
2024-10-25,70.51000213623047,71.0999984741211,68.12000274658203,69.63999938964844,2780041
2024-10-28,69.5,70.68000030517578,67.86000061035156,69.55000305175781,2329031
2024-10-29,69.83999633789062,70.75,69.0999984741211,70.16000366210938,2931337
2024-10-30,70.4000015258789,71.77999877929688,69.80999755859375,70.80999755859375,2880943
2024-10-31,70.80999755859375,71.18000030517578,69.0999984741211,69.88999938964844,2431588
2024-11-01,70.25,71.04000091552734,70.18000030517578,70.9800033569336,616238
2024-11-04,70.9800033569336,71.0,68.7699966430664,69.11000061035156,2136146
2024-11-05,69.0,69.69999694824219,68.0,69.2300033569336,3266075
2024-11-06,69.43000030517578,70.70999908447266,69.0,70.62999725341797,1302794
2024-11-07,70.58999633789062,71.79000091552734,70.22000122070312,70.41999816894531,2139925
2024-11-08,70.5999984741211,70.73999786376953,67.45999908447266,68.62999725341797,4073820
2024-11-11,66.0,66.62999725341797,64.1500015258789,64.81999969482422,8816544
2024-11-12,64.81999969482422,65.55999755859375,64.01000213623047,64.91999816894531,4048876
2024-11-13,65.55000305175781,65.55000305175781,62.599998474121094,62.75,3213086
2024-11-14,63.459999084472656,63.630001068115234,62.0,62.630001068115234,3979557
2024-11-18,62.61000061035156,65.9000015258789,62.5,65.69000244140625,4516766
2024-11-19,65.70999908447266,66.80000305175781,64.8499984741211,65.94999694824219,3111688
2024-11-21,65.77999877929688,65.77999877929688,63.5,63.650001525878906,1727960
2024-11-22,63.45000076293945,63.790000915527344,62.86000061035156,63.38999938964844,1714428
2024-11-25,64.0,64.66000366210938,62.29999923706055,62.560001373291016,3791971
2024-11-26,62.650001525878906,63.540000915527344,62.5,62.91999816894531,2335335
2024-11-27,62.90999984741211,63.20000076293945,61.75,62.2599983215332,4609066
2024-11-28,62.40999984741211,63.54999923706055,61.91999816894531,62.52000045776367,5770733
2024-11-29,62.75,63.20000076293945,62.150001525878906,62.33000183105469,2374160
2024-12-02,63.0,63.0,61.349998474121094,62.52000045776367,4374066
2024-12-03,62.529998779296875,65.38999938964844,62.529998779296875,64.18000030517578,9171802
2024-12-04,64.26000213623047,65.36000061035156,64.25,64.9800033569336,3536526
2024-12-05,65.77999877929688,66.19999694824219,64.05000305175781,64.31999969482422,4332929
2024-12-06,64.5,65.19000244140625,64.01000213623047,64.18000030517578,3186889
2024-12-09,64.37999725341797,64.5999984741211,63.0099983215332,63.439998626708984,2666819
2024-12-10,63.400001525878906,65.94999694824219,62.900001525878906,65.41999816894531,7404224
2024-12-11,65.45999908447266,65.69000244140625,64.12000274658203,64.33000183105469,2527369
2024-12-12,64.4000015258789,64.5,63.619998931884766,64.0,3057468
2024-12-13,64.98999786376953,64.98999786376953,63.689998626708984,64.41000366210938,3152856
2024-12-16,64.31999969482422,65.0999984741211,63.900001525878906,64.04000091552734,2749024
2024-12-17,63.7599983215332,64.77999877929688,63.70000076293945,64.08999633789062,3604710
2024-12-18,64.06999969482422,64.8499984741211,63.810001373291016,64.05999755859375,3420614
2024-12-19,63.5,65.3499984741211,63.04999923706055,65.12999725341797,2551788
2024-12-20,65.25,65.94999694824219,63.61000061035156,63.97999954223633,3421377
2024-12-23,63.9900016784668,65.44999694824219,63.099998474121094,65.25,3999879
2024-12-24,65.25,65.56999969482422,64.31999969482422,65.16000366210938,1583572
2024-12-26,65.16000366210938,65.18000030517578,64.18000030517578,64.36000061035156,1255330
2024-12-27,64.23999786376953,64.9000015258789,63.86000061035156,64.02999877929688,945717
2024-12-30,64.0199966430664,64.9000015258789,63.43000030517578,64.0,2864754
2024-12-31,63.5099983215332,64.30000305175781,63.5099983215332,64.0199966430664,1630952
2025-01-01,64.02999877929688,65.30999755859375,63.90999984741211,64.91000366210938,1746045
2025-01-02,64.98999786376953,66.37999725341797,64.63999938964844,65.48999786376953,2282472
2025-01-03,65.73999786376953,66.5999984741211,65.05999755859375,66.33999633789062,2056586
2025-01-06,66.5999984741211,70.0,66.5999984741211,69.37999725341797,13972436
2025-01-07,69.70999908447266,70.83999633789062,67.75,70.04000091552734,4757085
2025-01-08,70.04000091552734,70.4000015258789,67.4000015258789,67.62000274658203,2909851
2025-01-09,68.30000305175781,69.4000015258789,67.37000274658203,69.05000305175781,4633211
2025-01-10,69.05000305175781,69.16000366210938,67.05999755859375,68.2300033569336,3878378
2025-01-13,68.19999694824219,70.0199966430664,66.3499984741211,67.55999755859375,5553611
2025-01-14,67.55000305175781,69.13999938964844,67.12999725341797,68.93000030517578,2800870
2025-01-15,69.5,71.47000122070312,67.93000030517578,70.97000122070312,4630718
2025-01-16,71.5,74.58999633789062,71.19000244140625,73.9000015258789,7502167
2025-01-17,74.25,75.5,72.26000213623047,73.08000183105469,6008113
2025-01-20,73.9000015258789,73.9000015258789,71.31999969482422,72.73999786376953,7510356
2025-01-21,72.30000305175781,73.33000183105469,70.37999725341797,70.79000091552734,3436140
