Date,Open,High,Low,Close,Volume
2024-07-01,571.0825540475622,572.2011052959688,553.9563158738533,560.1207275390625,362568
2024-07-02,562.7555892577681,564.7192439391001,549.4821380608757,551.7937622070312,225910
2024-07-03,553.2354423158386,556.2928279038426,536.9046060197945,542.6962280273438,508910
2024-07-04,545.8530039328623,551.1723122107338,529.9696006335215,537.2525634765625,376322
2024-07-05,534.4189828950499,555.7708612398551,532.6044318858357,538.3214721679688,337380
2024-07-08,545.132176020065,545.852995866174,519.5049004372968,526.812744140625,449540
2024-07-09,526.8127662938905,531.9332697063008,488.50863594724166,499.2964172363281,958160
2024-07-10,507.0766128272161,509.239133303685,484.7055857907213,490.9446105957031,382722
2024-07-11,492.1625593891364,494.6482288810007,481.7227475233062,487.11663818359375,611692
2024-07-12,488.68264095326487,490.14919207857145,479.187395265087,480.5296325683594,304656
2024-07-15,482.2199019804253,486.44554029674856,474.7380425594645,476.03057861328125,362590
2024-07-16,476.03057873595077,488.1606585135809,476.03057873595077,484.8547058105469,301266
2024-07-18,487.21609407026034,492.1874332890634,478.7399667707305,480.9273681640625,269828
2024-07-19,481.0267828129573,483.41304997231714,472.30208833232103,473.2963562011719,220626
2024-07-22,469.71697308492696,481.7227694132444,463.8259482585728,468.1012878417969,433326
2024-07-23,471.68065937531696,524.1531388017265,466.6098872996974,492.0382995605469,2992930
2024-07-24,489.67690019580533,513.2907608651462,482.71702547221014,485.12811279296875,1630282
2024-07-25,480.2810412888803,491.1682856690063,462.9559372765811,466.212158203125,1019250
2024-07-26,469.9406693086507,484.0592841969115,469.71695298526106,473.79345703125,658174
2024-07-29,476.75143098491986,481.79735242802326,471.68065891425687,472.6749267578125,627026
2024-07-30,473.76860581807483,492.1625600838343,472.9980543430383,484.0095520019531,227942
2024-07-31,489.17976185062844,503.0995111715813,479.7093670418664,482.443603515625,724004
2024-08-01,488.0363745355988,492.6597139155199,486.29640581844006,489.6769104003906,347248
2024-08-02,484.7055713605956,497.13391934420065,482.6176028308207,490.8203125,447726
2024-08-05,481.17590378040575,504.0937639491215,474.7628644688472,489.4283142089844,1316606
2024-08-06,496.0899181393135,519.0077782005762,494.0268003705197,496.4627685546875,869390
2024-08-07,507.0765828486197,511.55078799140165,495.19507038795166,504.9140625,515280
2024-08-08,504.5908941567751,525.7687855577259,504.0937602709064,514.0364379882812,640002
2024-08-09,520.8472233933294,523.9791916020718,512.0976778717584,514.9810791015625,263684
2024-08-12,514.0364646598488,518.5106698648185,502.87580227447864,514.7821655273438,259862
2024-08-13,559.7478856053792,566.7326411142809,532.4801035625089,537.6254272460938,1789948
2024-08-14,540.3845361428068,584.629452165539,538.9180154476297,546.4744262695312,1617312
2024-08-16,546.8473124824832,569.2183389022211,546.8473124824832,554.3043212890625,647142
2024-08-19,560.7670170774119,571.6790814778084,551.5203390392569,556.466796875,624390
2024-08-20,561.6618904059483,561.6618904059483,541.3539225521007,545.3309936523438,428036
2024-08-21,544.2622198012218,552.0174965299135,535.0154806822876,541.7765502929688,470740
2024-08-22,544.659917735244,551.8186584138883,537.6503415086669,545.3807983398438,483476
2024-08-23,547.8415221630078,565.2660884986591,537.4017109421156,542.4476318359375,622414
2024-08-26,546.101552099436,548.5126392137963,534.4934884590497,546.375,1063692
2024-08-27,548.3387710603976,548.3387710603976,532.9276179299603,535.935302734375,422022
2024-08-28,534.9409620031555,540.3845539811956,526.0173720096788,530.4915771484375,331416
2024-08-29,530.3921490833604,546.3501345055646,527.4839280203657,545.1072998046875,604246
2024-08-30,548.3138203305178,549.7307005185563,529.2736280383449,541.4285278320312,1376840
2024-09-02,541.403733658454,579.6581655040045,540.931420011232,575.7556762695312,1717830
2024-09-03,576.6753822176735,595.1936218621635,571.6791617441689,592.285400390625,1161720
2024-09-04,591.8378897501674,611.474678196309,583.1380467676996,588.4076538085938,942410
2024-09-05,594.969912052441,604.0177253097115,585.6237698887574,595.04443359375,525656
2024-09-06,597.0595438523944,602.0350400511644,585.3920295606939,592.2084350585938,283292
2024-09-09,591.5864843289347,622.6584330760189,581.3120727692864,608.3538818359375,1586282
2024-09-10,612.9811138521634,629.4002508303463,609.0007170089675,618.280029296875,867088
2024-09-11,624.3749670420009,624.6734846365564,594.372703700528,605.74169921875,589154
2024-09-12,604.5227443971428,621.9369798324515,589.6957425035239,616.8121948242188,638112
2024-09-13,621.36477513184,661.2433857499722,611.0406214416129,622.9569702148438,3267284
2024-09-16,631.6142700692528,655.4718081176599,629.4001988026597,639.0029296875,750842
2024-09-17,639.4507108709636,644.028203555598,621.21556692648,637.5848999023438,561014
2024-09-18,641.8389708741981,644.9486558106041,623.3052486532183,627.3353881835938,529530
2024-09-19,633.5050726417452,671.1695557095757,618.976647596959,637.2615966796875,748872
2024-09-20,641.8390017411601,645.5457220692041,623.1559894503264,639.1522216796875,528928
2024-09-23,641.8389433296878,669.2041695956823,633.8781502341258,662.8604125976562,1263352
2024-09-24,670.1743623267421,700.0522380013841,669.3285523605985,686.145751953125,1316094
2024-09-25,696.5694521069032,737.3685200160219,691.6188577952722,723.287841796875,2029988
2024-09-26,726.42240065167,735.8758428519315,704.032669124735,721.7454223632812,760334
2024-09-27,725.327878074477,746.3244482577117,709.008225844826,728.5619506835938,1070128
2024-09-30,725.8999569570326,727.7409268992053,709.6052077291736,712.043212890625,498596
2024-10-01,735.3783532883103,768.2166288749331,730.4028569873069,735.1793212890625,1301666
2024-10-03,721.2230731156346,723.3874018068751,699.7288931749424,703.7341918945312,1727976
2024-10-04,696.5694750363975,718.9592081625675,684.1307344107476,694.1314697265625,1116220
2024-10-07,711.3466822742896,768.2166293222919,664.9253382005179,684.3795166015625,3147766
